Time,Hour,consumption,con_states
2015-06-12 01:00:00+00:00,1,0.16,0.25
2015-06-12 02:00:00+00:00,2,0.096,0.25
2015-06-12 03:00:00+00:00,3,0.912,1.0
2015-06-12 04:00:00+00:00,4,1.92,2.0
2015-06-12 05:00:00+00:00,5,0.592,0.5
2015-06-12 06:00:00+00:00,6,0.512,0.5
2015-06-12 07:00:00+00:00,7,0.416,0.5
2015-06-12 08:00:00+00:00,8,0.152,0.25
2015-06-12 09:00:00+00:00,9,0.096,0.25
2015-06-12 10:00:00+00:00,10,0.08,0.25
2015-06-12 11:00:00+00:00,11,0.072,0.25
2015-06-12 12:00:00+00:00,12,0.12,0.25
2015-06-12 13:00:00+00:00,13,5.76,5.75
2015-06-12 14:00:00+00:00,14,0.92,1.0
2015-06-12 15:00:00+00:00,15,0.08,0.25
2015-06-12 16:00:00+00:00,16,0.112,0.25
2015-06-12 17:00:00+00:00,17,0.12,0.25
2015-06-12 18:00:00+00:00,18,0.096,0.25
2015-06-12 19:00:00+00:00,19,0.088,0.25
2015-06-12 20:00:00+00:00,20,0.152,0.25
2015-06-12 21:00:00+00:00,21,0.08,0.25
2015-06-12 22:00:00+00:00,22,0.08,0.25
2015-06-12 23:00:00+00:00,23,0.152,0.25
2015-06-13 00:00:00+00:00,0,0.096,0.25
2015-06-13 01:00:00+00:00,1,0.08,0.25
2015-06-13 02:00:00+00:00,2,0.152,0.25
2015-06-13 03:00:00+00:00,3,0.52,0.5
2015-06-13 04:00:00+00:00,4,1.4,1.5
2015-06-13 05:00:00+00:00,5,0.08,0.25
2015-06-13 06:00:00+00:00,6,0.16,0.25
2015-06-13 07:00:00+00:00,7,0.08,0.25
2015-06-13 08:00:00+00:00,8,0.072,0.25
2015-06-13 09:00:00+00:00,9,0.176,0.25
2015-06-13 10:00:00+00:00,10,0.592,0.5
2015-06-13 11:00:00+00:00,11,8.288,8.25
2015-06-13 12:00:00+00:00,12,0.816,0.75
2015-06-13 13:00:00+00:00,13,0.12,0.25
2015-06-13 14:00:00+00:00,14,0.096,0.25
2015-06-13 15:00:00+00:00,15,0.088,0.25
2015-06-13 16:00:00+00:00,16,0.112,0.25
2015-06-13 17:00:00+00:00,17,0.12,0.25
2015-06-13 18:00:00+00:00,18,0.08,0.25
2015-06-13 19:00:00+00:00,19,0.072,0.25
2015-06-13 20:00:00+00:00,20,0.176,0.25
2015-06-13 21:00:00+00:00,21,0.08,0.25
2015-06-13 22:00:00+00:00,22,0.072,0.25
2015-06-13 23:00:00+00:00,23,0.16,0.25
2015-06-14 00:00:00+00:00,0,0.08,0.25
2015-06-14 01:00:00+00:00,1,0.072,0.25
2015-06-14 02:00:00+00:00,2,0.176,0.25
2015-06-14 03:00:00+00:00,3,0.632,0.75
2015-06-14 04:00:00+00:00,4,1.76,1.75
2015-06-14 05:00:00+00:00,5,0.08,0.25
2015-06-14 06:00:00+00:00,6,0.072,0.25
2015-06-14 07:00:00+00:00,7,0.136,0.25
2015-06-14 08:00:00+00:00,8,0.12,0.25
2015-06-14 09:00:00+00:00,9,0.0799999999999992,0.25
2015-06-14 10:00:00+00:00,10,0.08,0.25
2015-06-14 11:00:00+00:00,11,0.16,0.25
2015-06-14 12:00:00+00:00,12,5.36,5.25
2015-06-14 13:00:00+00:00,13,0.072,0.25
2015-06-14 14:00:00+00:00,14,0.104,0.25
2015-06-14 15:00:00+00:00,15,0.16,0.25
2015-06-14 16:00:00+00:00,16,0.072,0.25
2015-06-14 17:00:00+00:00,17,5.792,5.75
2015-06-14 18:00:00+00:00,18,3.208,3.25
2015-06-14 19:00:00+00:00,19,5.720000000000001,5.75
2015-06-14 20:00:00+00:00,20,1.824,1.75
2015-06-14 21:00:00+00:00,21,0.096,0.25
2015-06-14 22:00:00+00:00,22,1.112,1.0
2015-06-14 23:00:00+00:00,23,0.112,0.25
2015-06-15 00:00:00+00:00,0,0.136,0.25
2015-06-15 01:00:00+00:00,1,0.08,0.25
2015-06-15 02:00:00+00:00,2,0.072,0.25
2015-06-15 03:00:00+00:00,3,0.76,0.75
2015-06-15 04:00:00+00:00,4,1.888,2.0
2015-06-15 05:00:00+00:00,5,1.92,2.0
2015-06-15 06:00:00+00:00,6,2.088,2.0
2015-06-15 07:00:00+00:00,7,1.512,1.5
2015-06-15 08:00:00+00:00,8,5.512,5.5
2015-06-15 09:00:00+00:00,9,0.16,0.25
2015-06-15 10:00:00+00:00,10,0.08,0.25
2015-06-15 11:00:00+00:00,11,1.424,1.5
2015-06-15 12:00:00+00:00,12,6.0,6.0
2015-06-15 13:00:00+00:00,13,0.216,0.25
2015-06-15 14:00:00+00:00,14,0.08,0.25
2015-06-15 15:00:00+00:00,15,0.072,0.25
2015-06-15 16:00:00+00:00,16,0.08,0.25
2015-06-15 17:00:00+00:00,17,1.048,1.0
2015-06-15 18:00:00+00:00,18,1.072,1.0
2015-06-15 19:00:00+00:00,19,0.112,0.25
2015-06-15 20:00:00+00:00,20,1.456,1.5
2015-06-15 21:00:00+00:00,21,3.36,3.25
2015-06-15 22:00:00+00:00,22,0.08,0.25
2015-06-15 23:00:00+00:00,23,0.152,0.25
2015-06-16 00:00:00+00:00,0,0.08,0.25
2015-06-16 01:00:00+00:00,1,0.08,0.25
2015-06-16 02:00:00+00:00,2,0.16,0.25
2015-06-16 03:00:00+00:00,3,1.048,1.0
2015-06-16 04:00:00+00:00,4,4.64,4.75
2015-06-16 05:00:00+00:00,5,0.16,0.25
2015-06-16 06:00:00+00:00,6,6.359999999999999,6.25
2015-06-16 07:00:00+00:00,7,0.368,0.25
2015-06-16 08:00:00+00:00,8,0.128,0.25
2015-06-16 09:00:00+00:00,9,0.104,0.25
2015-06-16 10:00:00+00:00,10,0.112,0.25
2015-06-16 11:00:00+00:00,11,0.096,0.25
2015-06-16 12:00:00+00:00,12,0.1679999999999992,0.25
2015-06-16 13:00:00+00:00,13,0.104,0.25
2015-06-16 14:00:00+00:00,14,0.088,0.25
2015-06-16 15:00:00+00:00,15,0.1679999999999992,0.25
2015-06-16 16:00:00+00:00,16,0.104,0.25
2015-06-16 17:00:00+00:00,17,0.096,0.25
2015-06-16 18:00:00+00:00,18,0.096,0.25
2015-06-16 19:00:00+00:00,19,8.535999999999996,8.5
2015-06-16 20:00:00+00:00,20,0.192,0.25
2015-06-16 21:00:00+00:00,21,1.44,1.5
2015-06-16 22:00:00+00:00,22,1.2,1.25
2015-06-16 23:00:00+00:00,23,0.088,0.25
2015-06-17 00:00:00+00:00,0,0.152,0.25
2015-06-17 01:00:00+00:00,1,0.08,0.25
2015-06-17 02:00:00+00:00,2,0.08,0.25
2015-06-17 03:00:00+00:00,3,0.72,0.75
2015-06-17 04:00:00+00:00,4,2.248,2.25
2015-06-17 05:00:00+00:00,5,0.832,0.75
2015-06-17 06:00:00+00:00,6,0.12,0.25
2015-06-17 07:00:00+00:00,7,0.088,0.25
2015-06-17 08:00:00+00:00,8,0.224,0.25
2015-06-17 09:00:00+00:00,9,5.72,5.75
2015-06-17 10:00:00+00:00,10,0.08,0.25
2015-06-17 11:00:00+00:00,11,0.08,0.25
2015-06-17 12:00:00+00:00,12,0.072,0.25
2015-06-17 13:00:00+00:00,13,3.448,3.5
2015-06-17 14:00:00+00:00,14,4.032,4.0
2015-06-17 15:00:00+00:00,15,0.08,0.25
2015-06-17 16:00:00+00:00,16,0.152,0.25
2015-06-17 17:00:00+00:00,17,0.096,0.25
2015-06-17 18:00:00+00:00,18,0.08,0.25
2015-06-17 19:00:00+00:00,19,2.728,2.75
2015-06-17 20:00:00+00:00,20,2.712,2.75
2015-06-17 21:00:00+00:00,21,1.928,2.0
2015-06-17 22:00:00+00:00,22,7.032,7.0
2015-06-17 23:00:00+00:00,23,1.2,1.25
2015-06-18 00:00:00+00:00,0,0.168,0.25
2015-06-18 01:00:00+00:00,1,0.088,0.25
2015-06-18 02:00:00+00:00,2,0.08,0.25
2015-06-18 03:00:00+00:00,3,0.816,0.75
2015-06-18 04:00:00+00:00,4,6.136,6.25
2015-06-18 05:00:00+00:00,5,0.08,0.25
2015-06-18 06:00:00+00:00,6,0.096,0.25
2015-06-18 07:00:00+00:00,7,0.136,0.25
2015-06-18 08:00:00+00:00,8,0.096,0.25
2015-06-18 09:00:00+00:00,9,0.08,0.25
2015-06-18 10:00:00+00:00,10,0.072,0.25
2015-06-18 11:00:00+00:00,11,2.64,2.75
2015-06-18 12:00:00+00:00,12,0.08,0.25
2015-06-18 13:00:00+00:00,13,0.08,0.25
2015-06-18 14:00:00+00:00,14,0.176,0.25
2015-06-18 15:00:00+00:00,15,0.072,0.25
2015-06-18 16:00:00+00:00,16,6.568,6.5
2015-06-18 17:00:00+00:00,17,2.624,2.5
2015-06-18 18:00:00+00:00,18,3.048,3.0
2015-06-18 19:00:00+00:00,19,0.0799999999999992,0.25
2015-06-18 20:00:00+00:00,20,2.64,2.75
2015-06-18 21:00:00+00:00,21,2.72,2.75
2015-06-18 22:00:00+00:00,22,2.624,2.5
2015-06-18 23:00:00+00:00,23,0.104,0.25
2015-06-19 00:00:00+00:00,0,0.08,0.25
2015-06-19 01:00:00+00:00,1,0.096,0.25
2015-06-19 02:00:00+00:00,2,0.152,0.25
2015-06-19 03:00:00+00:00,3,1.096,1.0
2015-06-19 04:00:00+00:00,4,6.656,6.75
2015-06-19 05:00:00+00:00,5,0.096,0.25
2015-06-19 06:00:00+00:00,6,4.5840000000000005,4.5
2015-06-19 07:00:00+00:00,7,6.720000000000001,6.75
2015-06-19 08:00:00+00:00,8,0.432,0.5
2015-06-19 09:00:00+00:00,9,0.08,0.25
2015-06-19 10:00:00+00:00,10,0.08,0.25
2015-06-19 11:00:00+00:00,11,0.08,0.25
2015-06-19 12:00:00+00:00,12,0.072,0.25
2015-06-19 13:00:00+00:00,13,0.16,0.25
2015-06-19 14:00:00+00:00,14,0.08,0.25
2015-06-19 15:00:00+00:00,15,0.096,0.25
2015-06-19 16:00:00+00:00,16,0.312,0.25
2015-06-19 17:00:00+00:00,17,5.184,5.25
2015-06-19 18:00:00+00:00,18,2.736,2.75
2015-06-19 19:00:00+00:00,19,2.312,2.25
2015-06-19 20:00:00+00:00,20,2.808,2.75
2015-06-19 21:00:00+00:00,21,5.344,5.25
2015-06-19 22:00:00+00:00,22,3.544,3.5
2015-06-19 23:00:00+00:00,23,0.152,0.25
2015-06-20 00:00:00+00:00,0,0.08,0.25
2015-06-20 01:00:00+00:00,1,0.08,0.25
2015-06-20 02:00:00+00:00,2,0.152,0.25
2015-06-20 03:00:00+00:00,3,1.352,1.25
2015-06-20 04:00:00+00:00,4,7.408,7.5
2015-06-20 05:00:00+00:00,5,5.48,5.5
2015-06-20 06:00:00+00:00,6,15.296,15.25
2015-06-20 07:00:00+00:00,7,0.16,0.25
2015-06-20 08:00:00+00:00,8,0.08,0.25
2015-06-20 09:00:00+00:00,9,3.376,3.5
2015-06-20 10:00:00+00:00,10,0.584,0.5
2015-06-20 11:00:00+00:00,11,12.616,12.5
2015-06-20 12:00:00+00:00,12,0.728,0.75
2015-06-20 13:00:00+00:00,13,0.112,0.25
2015-06-20 14:00:00+00:00,14,1.768,1.75
2015-06-20 15:00:00+00:00,15,2.48,2.5
2015-06-20 16:00:00+00:00,16,7.84,7.75
2015-06-20 17:00:00+00:00,17,7.536,7.5
2015-06-20 18:00:00+00:00,18,3.456,3.5
2015-06-20 19:00:00+00:00,19,6.392,6.5
2015-06-20 20:00:00+00:00,20,2.64,2.75
2015-06-20 21:00:00+00:00,21,3.608,3.5
2015-06-20 22:00:00+00:00,22,3.032,3.0
2015-06-20 23:00:00+00:00,23,0.08,0.25
2015-06-21 00:00:00+00:00,0,0.168,0.25
2015-06-21 01:00:00+00:00,1,0.08,0.25
2015-06-21 02:00:00+00:00,2,0.08,0.25
2015-06-21 03:00:00+00:00,3,0.864,0.75
2015-06-21 04:00:00+00:00,4,11.288,11.25
2015-06-21 05:00:00+00:00,5,7.424,7.5
2015-06-21 06:00:00+00:00,6,6.184,6.25
2015-06-21 07:00:00+00:00,7,6.279999999999999,6.25
2015-06-21 08:00:00+00:00,8,5.352,5.25
2015-06-21 09:00:00+00:00,9,9.192,9.25
2015-06-21 10:00:00+00:00,10,0.584,0.5
2015-06-21 11:00:00+00:00,11,0.184,0.25
2015-06-21 12:00:00+00:00,12,0.08,0.25
2015-06-21 13:00:00+00:00,13,0.08,0.25
2015-06-21 14:00:00+00:00,14,0.152,0.25
2015-06-21 15:00:00+00:00,15,1.984,2.0
2015-06-21 16:00:00+00:00,16,3.592,3.5
2015-06-21 17:00:00+00:00,17,2.96,3.0
2015-06-21 18:00:00+00:00,18,9.024,9.0
2015-06-21 19:00:00+00:00,19,5.112,5.0
2015-06-21 20:00:00+00:00,20,3.912,4.0
2015-06-21 21:00:00+00:00,21,2.648,2.75
2015-06-21 22:00:00+00:00,22,6.232,6.25
2015-06-21 23:00:00+00:00,23,0.08,0.25
2015-06-22 00:00:00+00:00,0,0.08,0.25
2015-06-22 01:00:00+00:00,1,0.176,0.25
2015-06-22 02:00:00+00:00,2,0.08,0.25
2015-06-22 03:00:00+00:00,3,0.984,1.0
2015-06-22 04:00:00+00:00,4,8.312,8.25
2015-06-22 05:00:00+00:00,5,0.464,0.5
2015-06-22 06:00:00+00:00,6,0.088,0.25
2015-06-22 07:00:00+00:00,7,0.08,0.25
2015-06-22 08:00:00+00:00,8,0.16,0.25
2015-06-22 09:00:00+00:00,9,0.072,0.25
2015-06-22 10:00:00+00:00,10,0.08,0.25
2015-06-22 11:00:00+00:00,11,7.128,7.25
2015-06-22 12:00:00+00:00,12,0.08,0.25
2015-06-22 13:00:00+00:00,13,0.072,0.25
2015-06-22 14:00:00+00:00,14,0.16,0.25
2015-06-22 15:00:00+00:00,15,0.08,0.25
2015-06-22 16:00:00+00:00,16,0.088,0.25
2015-06-22 17:00:00+00:00,17,0.08,0.25
2015-06-22 18:00:00+00:00,18,3.28,3.25
2015-06-22 19:00:00+00:00,19,3.448,3.5
2015-06-22 20:00:00+00:00,20,3.592,3.5
2015-06-22 21:00:00+00:00,21,3.208,3.25
2015-06-22 22:00:00+00:00,22,3.512,3.5
2015-06-22 23:00:00+00:00,23,0.08,0.25
2015-06-23 00:00:00+00:00,0,0.096,0.25
2015-06-23 01:00:00+00:00,1,0.152,0.25
2015-06-23 02:00:00+00:00,2,0.08,0.25
2015-06-23 03:00:00+00:00,3,7.424,7.5
2015-06-23 04:00:00+00:00,4,7.608,7.5
2015-06-23 05:00:00+00:00,5,3.528,3.5
2015-06-23 06:00:00+00:00,6,4.6,4.5
2015-06-23 07:00:00+00:00,7,0.328,0.25
2015-06-23 08:00:00+00:00,8,0.184,0.25
2015-06-23 09:00:00+00:00,9,0.096,0.25
2015-06-23 10:00:00+00:00,10,0.096,0.25
2015-06-23 11:00:00+00:00,11,0.112,0.25
2015-06-23 12:00:00+00:00,12,3.328,3.25
2015-06-23 13:00:00+00:00,13,4.0,4.0
2015-06-23 14:00:00+00:00,14,3.536,3.5
2015-06-23 15:00:00+00:00,15,0.088,0.25
2015-06-23 16:00:00+00:00,16,11.2,11.25
2015-06-23 17:00:00+00:00,17,3.128,3.25
2015-06-23 18:00:00+00:00,18,6.832,6.75
2015-06-23 19:00:00+00:00,19,3.112,3.0
2015-06-23 20:00:00+00:00,20,3.928,4.0
2015-06-23 21:00:00+00:00,21,3.6,3.5
2015-06-23 22:00:00+00:00,22,4.152,4.25
2015-06-23 23:00:00+00:00,23,0.16,0.25
2015-06-24 00:00:00+00:00,0,0.096,0.25
2015-06-24 01:00:00+00:00,1,0.072,0.25
2015-06-24 02:00:00+00:00,2,0.136,0.25
2015-06-24 03:00:00+00:00,3,1.376,1.5
2015-06-24 04:00:00+00:00,4,10.568,10.5
2015-06-24 05:00:00+00:00,5,3.848,3.75
2015-06-24 06:00:00+00:00,6,0.072,0.25
2015-06-24 07:00:00+00:00,7,0.136,0.25
2015-06-24 08:00:00+00:00,8,0.104,0.25
2015-06-24 09:00:00+00:00,9,6.328,6.25
2015-06-24 10:00:00+00:00,10,0.072,0.25
2015-06-24 11:00:00+00:00,11,0.08,0.25
2015-06-24 12:00:00+00:00,12,0.16,0.25
2015-06-24 13:00:00+00:00,13,0.0799999999999992,0.25
2015-06-24 14:00:00+00:00,14,0.08,0.25
2015-06-24 15:00:00+00:00,15,0.08,0.25
2015-06-24 16:00:00+00:00,16,0.104,0.25
2015-06-24 17:00:00+00:00,17,0.144,0.25
2015-06-24 18:00:00+00:00,18,2.64,2.75
2015-06-24 19:00:00+00:00,19,3.12,3.0
2015-06-24 20:00:00+00:00,20,6.32,6.25
2015-06-24 21:00:00+00:00,21,2.728,2.75
2015-06-24 22:00:00+00:00,22,3.512,3.5
2015-06-24 23:00:00+00:00,23,0.08,0.25
2015-06-25 00:00:00+00:00,0,0.176,0.25
2015-06-25 01:00:00+00:00,1,0.072,0.25
2015-06-25 02:00:00+00:00,2,0.08,0.25
2015-06-25 03:00:00+00:00,3,0.632,0.75
2015-06-25 04:00:00+00:00,4,9.528,9.5
2015-06-25 05:00:00+00:00,5,5.84,5.75
2015-06-25 06:00:00+00:00,6,0.08,0.25
2015-06-25 07:00:00+00:00,7,0.152,0.25
2015-06-25 08:00:00+00:00,8,0.08,0.25
2015-06-25 09:00:00+00:00,9,0.08,0.25
2015-06-25 10:00:00+00:00,10,0.096,0.25
2015-06-25 11:00:00+00:00,11,0.072,0.25
2015-06-25 12:00:00+00:00,12,0.16,0.25
2015-06-25 13:00:00+00:00,13,0.08,0.25
2015-06-25 14:00:00+00:00,14,0.072,0.25
2015-06-25 15:00:00+00:00,15,0.08,0.25
2015-06-25 16:00:00+00:00,16,0.088,0.25
2015-06-25 17:00:00+00:00,17,0.176,0.25
2015-06-25 18:00:00+00:00,18,0.08,0.25
2015-06-25 19:00:00+00:00,19,0.08,0.25
2015-06-25 20:00:00+00:00,20,2.72,2.75
2015-06-25 21:00:00+00:00,21,3.032,3.0
2015-06-25 22:00:00+00:00,22,9.048,9.0
2015-06-25 23:00:00+00:00,23,0.072,0.25
2015-06-26 00:00:00+00:00,0,0.16,0.25
2015-06-26 01:00:00+00:00,1,0.096,0.25
2015-06-26 02:00:00+00:00,2,0.072,0.25
2015-06-26 03:00:00+00:00,3,0.96,1.0
2015-06-26 04:00:00+00:00,4,7.92,8.0
2015-06-26 05:00:00+00:00,5,0.152,0.25
2015-06-26 06:00:00+00:00,6,0.448,0.5
2015-06-26 07:00:00+00:00,7,4.688000000000001,4.75
2015-06-26 08:00:00+00:00,8,4.04,4.0
2015-06-26 09:00:00+00:00,9,0.144,0.25
2015-06-26 10:00:00+00:00,10,0.08,0.25
2015-06-26 11:00:00+00:00,11,6.72,6.75
2015-06-26 12:00:00+00:00,12,0.072,0.25
2015-06-26 13:00:00+00:00,13,0.16,0.25
2015-06-26 14:00:00+00:00,14,0.08,0.25
2015-06-26 15:00:00+00:00,15,0.088,0.25
2015-06-26 16:00:00+00:00,16,0.08,0.25
2015-06-26 17:00:00+00:00,17,0.096,0.25
2015-06-26 18:00:00+00:00,18,0.136,0.25
2015-06-26 19:00:00+00:00,19,0.088,0.25
2015-06-26 20:00:00+00:00,20,0.08,0.25
2015-06-26 21:00:00+00:00,21,2.888,3.0
2015-06-26 22:00:00+00:00,22,2.88,3.0
2015-06-26 23:00:00+00:00,23,0.072,0.25
2015-06-27 00:00:00+00:00,0,2.984,3.0
2015-06-27 01:00:00+00:00,1,3.664,3.75
2015-06-27 02:00:00+00:00,2,0.072,0.25
2015-06-27 03:00:00+00:00,3,1.288,1.25
2015-06-27 04:00:00+00:00,4,2.56,2.5
2015-06-27 05:00:00+00:00,5,2.952,3.0
2015-06-27 06:00:00+00:00,6,0.08,0.25
2015-06-27 07:00:00+00:00,7,0.168,0.25
2015-06-27 08:00:00+00:00,8,0.08,0.25
2015-06-27 09:00:00+00:00,9,0.08,0.25
2015-06-27 10:00:00+00:00,10,0.0799999999999992,0.25
2015-06-27 11:00:00+00:00,11,2.696,2.75
2015-06-27 12:00:00+00:00,12,0.424,0.5
2015-06-27 13:00:00+00:00,13,0.112,0.25
2015-06-27 14:00:00+00:00,14,8.016,8.0
2015-06-27 15:00:00+00:00,15,0.072,0.25
2015-06-27 16:00:00+00:00,16,0.096,0.25
2015-06-27 17:00:00+00:00,17,0.144,0.25
2015-06-27 18:00:00+00:00,18,0.072,0.25
2015-06-27 19:00:00+00:00,19,5.32,5.25
2015-06-27 20:00:00+00:00,20,3.896,4.0
2015-06-27 21:00:00+00:00,21,2.232,2.25
2015-06-27 22:00:00+00:00,22,3.048,3.0
2015-06-27 23:00:00+00:00,23,0.096,0.25
2015-06-28 00:00:00+00:00,0,0.136,0.25
2015-06-28 01:00:00+00:00,1,0.08,0.25
2015-06-28 02:00:00+00:00,2,0.08,0.25
2015-06-28 03:00:00+00:00,3,0.664,0.75
2015-06-28 04:00:00+00:00,4,8.384,8.5
2015-06-28 05:00:00+00:00,5,0.072,0.25
2015-06-28 06:00:00+00:00,6,6.584,6.5
2015-06-28 07:00:00+00:00,7,0.136,0.25
2015-06-28 08:00:00+00:00,8,0.08,0.25
2015-06-28 09:00:00+00:00,9,0.08,0.25
2015-06-28 10:00:00+00:00,10,0.168,0.25
2015-06-28 11:00:00+00:00,11,0.08,0.25
2015-06-28 12:00:00+00:00,12,0.08,0.25
2015-06-28 13:00:00+00:00,13,0.096,0.25
2015-06-28 14:00:00+00:00,14,0.144,0.25
2015-06-28 15:00:00+00:00,15,0.08,0.25
2015-06-28 16:00:00+00:00,16,0.096,0.25
2015-06-28 17:00:00+00:00,17,0.16,0.25
2015-06-28 18:00:00+00:00,18,0.08,0.25
2015-06-28 19:00:00+00:00,19,6.832,6.75
2015-06-28 20:00:00+00:00,20,0.968,1.0
2015-06-28 21:00:00+00:00,21,0.08,0.25
2015-06-28 22:00:00+00:00,22,1.92,2.0
2015-06-28 23:00:00+00:00,23,0.08,0.25
2015-06-29 00:00:00+00:00,0,0.096,0.25
2015-06-29 01:00:00+00:00,1,0.152,0.25
2015-06-29 02:00:00+00:00,2,0.08,0.25
2015-06-29 03:00:00+00:00,3,0.88,1.0
2015-06-29 04:00:00+00:00,4,4.4,4.5
2015-06-29 05:00:00+00:00,5,0.16,0.25
2015-06-29 06:00:00+00:00,6,0.072,0.25
2015-06-29 07:00:00+00:00,7,0.08,0.25
2015-06-29 08:00:00+00:00,8,0.096,0.25
2015-06-29 09:00:00+00:00,9,0.16,0.25
2015-06-29 10:00:00+00:00,10,0.08,0.25
2015-06-29 11:00:00+00:00,11,0.08,0.25
2015-06-29 12:00:00+00:00,12,0.08,0.25
2015-06-29 13:00:00+00:00,13,0.152,0.25
2015-06-29 14:00:00+00:00,14,0.08,0.25
2015-06-29 15:00:00+00:00,15,0.08,0.25
2015-06-29 16:00:00+00:00,16,0.088,0.25
2015-06-29 17:00:00+00:00,17,0.08,0.25
2015-06-29 18:00:00+00:00,18,0.16,0.25
2015-06-29 19:00:00+00:00,19,0.0799999999999992,0.25
2015-06-29 20:00:00+00:00,20,0.08,0.25
2015-06-29 21:00:00+00:00,21,0.096,0.25
2015-06-29 22:00:00+00:00,22,0.16,0.25
2015-06-29 23:00:00+00:00,23,0.072,0.25
2015-06-30 00:00:00+00:00,0,0.088,0.25
2015-06-30 01:00:00+00:00,1,0.16,0.25
2015-06-30 02:00:00+00:00,2,0.072,0.25
2015-06-30 03:00:00+00:00,3,1.288,1.25
2015-06-30 04:00:00+00:00,4,3.92,4.0
2015-06-30 05:00:00+00:00,5,0.152,0.25
2015-06-30 06:00:00+00:00,6,0.08,0.25
2015-06-30 07:00:00+00:00,7,3.824,3.75
2015-06-30 08:00:00+00:00,8,0.36,0.25
2015-06-30 09:00:00+00:00,9,1.5919999999999992,1.5
2015-06-30 10:00:00+00:00,10,0.408,0.5
2015-06-30 11:00:00+00:00,11,0.816,0.75
2015-06-30 12:00:00+00:00,12,10.088,10.0
2015-06-30 13:00:00+00:00,13,4.4079999999999995,4.5
2015-06-30 14:00:00+00:00,14,0.192,0.25
2015-06-30 15:00:00+00:00,15,0.0799999999999992,0.25
2015-06-30 16:00:00+00:00,16,0.08,0.25
2015-06-30 17:00:00+00:00,17,0.08,0.25
2015-06-30 18:00:00+00:00,18,0.08,0.25
2015-06-30 19:00:00+00:00,19,0.152,0.25
2015-06-30 20:00:00+00:00,20,0.088,0.25
2015-06-30 21:00:00+00:00,21,0.08,0.25
2015-06-30 22:00:00+00:00,22,0.168,0.25
2015-06-30 23:00:00+00:00,23,0.08,0.25
2015-07-01 00:00:00+00:00,0,0.08,0.25
2015-07-01 01:00:00+00:00,1,0.072,0.25
2015-07-01 02:00:00+00:00,2,0.16,0.25
2015-07-01 03:00:00+00:00,3,0.832,0.75
2015-07-01 04:00:00+00:00,4,1.584,1.5
2015-07-01 05:00:00+00:00,5,0.08,0.25
2015-07-01 06:00:00+00:00,6,0.072,0.25
2015-07-01 07:00:00+00:00,7,0.16,0.25
2015-07-01 08:00:00+00:00,8,0.096,0.25
2015-07-01 09:00:00+00:00,9,0.072,0.25
2015-07-01 10:00:00+00:00,10,0.08,0.25
2015-07-01 11:00:00+00:00,11,0.08,0.25
2015-07-01 12:00:00+00:00,12,0.152,0.25
2015-07-01 13:00:00+00:00,13,0.08,0.25
2015-07-01 14:00:00+00:00,14,0.08,0.25
2015-07-01 15:00:00+00:00,15,0.08,0.25
2015-07-01 16:00:00+00:00,16,0.088,0.25
2015-07-01 17:00:00+00:00,17,0.168,0.25
2015-07-01 18:00:00+00:00,18,0.08,0.25
2015-07-01 19:00:00+00:00,19,0.072,0.25
2015-07-01 20:00:00+00:00,20,0.08,0.25
2015-07-01 21:00:00+00:00,21,0.16,0.25
2015-07-01 22:00:00+00:00,22,0.096,0.25
2015-07-01 23:00:00+00:00,23,0.072,0.25
2015-07-02 00:00:00+00:00,0,0.08,0.25
2015-07-02 01:00:00+00:00,1,0.16,0.25
2015-07-02 02:00:00+00:00,2,0.072,0.25
2015-07-02 03:00:00+00:00,3,0.08,0.25
2015-07-02 04:00:00+00:00,4,0.176,0.25
2015-07-02 05:00:00+00:00,5,1.064,1.0
2015-07-02 06:00:00+00:00,6,6.616,6.5
2015-07-02 07:00:00+00:00,7,0.128,0.25
2015-07-02 08:00:00+00:00,8,0.152,0.25
2015-07-02 09:00:00+00:00,9,0.08,0.25
2015-07-02 10:00:00+00:00,10,0.08,0.25
2015-07-02 11:00:00+00:00,11,0.08,0.25
2015-07-02 12:00:00+00:00,12,0.088,0.25
2015-07-02 13:00:00+00:00,13,0.16,0.25
2015-07-02 14:00:00+00:00,14,0.08,0.25
2015-07-02 15:00:00+00:00,15,0.088,0.25
2015-07-02 16:00:00+00:00,16,0.08,0.25
2015-07-02 17:00:00+00:00,17,0.08,0.25
2015-07-02 18:00:00+00:00,18,0.08,0.25
2015-07-02 19:00:00+00:00,19,0.168,0.25
2015-07-02 20:00:00+00:00,20,0.08,0.25
2015-07-02 21:00:00+00:00,21,0.08,0.25
2015-07-02 22:00:00+00:00,22,0.096,0.25
2015-07-02 23:00:00+00:00,23,0.136,0.25
2015-07-03 00:00:00+00:00,0,0.08,0.25
2015-07-03 01:00:00+00:00,1,0.096,0.25
2015-07-03 02:00:00+00:00,2,0.152,0.25
2015-07-03 03:00:00+00:00,3,0.08,0.25
2015-07-03 04:00:00+00:00,4,0.08,0.25
2015-07-03 05:00:00+00:00,5,0.072,0.25
2015-07-03 06:00:00+00:00,6,0.528,0.5
2015-07-03 07:00:00+00:00,7,0.408,0.5
2015-07-03 08:00:00+00:00,8,0.088,0.25
2015-07-03 09:00:00+00:00,9,0.08,0.25
2015-07-03 10:00:00+00:00,10,0.08,0.25
2015-07-03 11:00:00+00:00,11,0.152,0.25
